userId,movieId,rating,timestamp,id
661,110,3.0,1028022663,197
1,147,4.5,1425942435,10474
24,147,4.0,979870988,10474
70,147,4.5,1414243855,10474
142,147,4.0,866391048,10474
150,147,2.0,945065750,10474
151,147,3.0,1081731978,10474
167,147,2.5,1319822860,10474
193,147,3.0,941551139,10474
346,147,2.0,947177414,10474
364,147,1.0,944977143,10474
461,147,3.0,1062086740,10474
463,147,4.0,945245916,10474
638,147,4.0,840453506,10474
1,858,5.0,1425941523,238
3,858,4.0,1048076945,238
5,858,5.0,949424168,238
12,858,4.0,943911790,238
20,858,4.5,1428911924,238
24,858,5.0,979972491,238
27,858,5.0,1201203273,238
28,858,4.5,1392410188,238
30,858,5.0,967845749,238
34,858,3.0,1498760925,238
37,858,5.0,1301634937,238
47,858,5.0,970510993,238
49,858,5.0,1149445059,238
50,858,4.5,1462078105,238
56,858,4.0,1410105488,238
62,858,4.0,1117834182,238
63,858,4.0,1198545557,238
65,858,5.0,939553183,238
67,858,5.0,1296083124,238
75,858,5.0,1185735347,238
89,858,5.0,945181516,238
94,858,5.0,965798322,238
98,858,3.5,1115067806,238
109,858,4.5,1441633457,238
111,858,4.5,1490272593,238
120,858,5.0,1211653164,238
125,858,4.5,1128657249,238
132,858,5.0,999971832,238
138,858,2.0,1416830999,238
143,858,3.0,951095345,238
146,858,4.5,1423160118,238
150,858,5.0,945066126,238
161,858,5.0,1145157889,238
164,858,5.0,1281993075,238
170,858,4.0,1449365889,238
174,858,3.0,956975986,238
179,858,5.0,863713982,238
184,858,5.0,877024373,238
187,858,4.0,1313395588,238
201,858,5.0,1075869623,238
204,858,2.0,962643831,238
206,858,5.0,1466551571,238
210,858,4.0,999409029,238
218,858,4.0,1235182574,238
229,858,4.0,1040329071,238
230,858,4.0,1171582202,238
231,858,4.5,1177590062,238
235,858,5.0,1120030572,238
236,858,5.0,993741215,238
247,858,4.0,1481416278,238
249,858,4.5,1265112804,238
250,858,4.0,995418733,238
251,858,4.0,1055004394,238
255,858,5.0,1159239184,238
261,858,4.0,864385818,238
267,858,4.5,1469185880,238
271,858,5.0,1047071392,238
273,858,4.0,1452876851,238
279,858,4.0,941660717,238
284,858,5.0,1164271473,238
296,858,4.0,1111987600,238
303,858,4.0,1201812640,238
312,858,4.5,1139518813,238
313,858,4.0,1447077186,238
319,858,3.0,945878831,238
325,858,4.0,1095176391,238
330,858,4.5,1257625546,238
331,858,5.0,1490207546,238
332,858,5.0,1233829673,238
334,858,5.0,1446936298,238
337,858,5.0,944931435,238
340,858,3.5,1441775508,238
342,858,5.0,1178676362,238
346,858,5.0,938678777,238
348,858,5.0,1295034132,238
354,858,5.0,1017729735,238
362,858,5.0,938485068,238
363,858,4.5,1475876805,238
366,858,5.0,862847848,238
368,858,4.0,1151897473,238
370,858,5.0,859484941,238
376,858,5.0,1239136322,238
382,858,5.0,1013384168,238
384,858,5.0,959634327,238
388,858,4.5,1439420974,238
392,858,3.5,1158856513,238
398,858,3.0,1091265494,238
401,858,5.0,1038633524,238
412,858,5.0,1478893340,238
414,858,4.5,1189479773,238
415,858,4.0,978555606,238
425,858,4.0,1322428051,238
426,858,5.0,942965177,238
429,858,4.0,1453049680,238
436,858,1.5,1236246190,238
445,858,5.0,1005565431,238
448,858,5.0,1008884695,238
450,858,5.0,1091897393,238
451,858,4.0,1007691744,238
452,858,5.0,975387931,238
453,858,5.0,940166310,238
454,858,4.0,1318543033,238
457,858,5.0,1486010141,238
461,858,5.0,1062084891,238
463,858,4.0,945243679,238
465,858,4.0,1093552326,238
468,858,4.0,1249858570,238
469,858,5.0,999491610,238
474,858,5.0,947644732,238
479,858,3.5,1366657367,238
480,858,4.5,1225281203,238
482,858,3.5,1090986846,238
483,858,5.0,1095877251,238
487,858,5.0,863362021,238
492,858,4.0,1280505783,238
493,858,3.0,938799456,238
495,858,4.0,1119430980,238
502,858,3.0,1495912445,238
506,858,3.0,1262775191,238
507,858,5.0,995847406,238
510,858,5.0,1448488717,238
512,858,5.0,1097721567,238
514,858,4.5,1460660866,238
515,858,5.0,1243295706,238
521,858,5.0,950046145,238
523,858,5.0,902945258,238
527,858,4.0,1336608611,238
529,858,1.0,1424196363,238
540,858,5.0,1154193855,238
541,858,5.0,1447898230,238
543,858,4.0,1073014439,238
557,858,5.0,978740571,238
559,858,3.0,1499538524,238
567,858,5.0,1490189828,238
574,858,4.0,1430450548,238
578,858,5.0,1446137498,238
583,858,5.0,1112982233,238
600,858,3.5,1159848246,238
602,858,4.0,1206554655,238
604,858,5.0,1183261472,238
605,858,3.5,1453542360,238
611,858,4.5,1107148694,238
614,858,5.0,974752146,238
615,858,3.5,1466985771,238
624,858,5.0,847484919,238
625,858,5.0,1111102589,238
627,858,4.5,1138369541,238
643,858,4.0,1462457342,238
647,858,4.0,1006746816,238
655,858,4.0,956621273,238
660,858,3.5,1119627315,238
661,858,5.0,1028023891,238
671,858,5.0,1404762731,238
1,1221,5.0,1425941546,240
4,1221,5.0,1042667903,240
12,1221,4.0,943910843,240
20,1221,3.5,1438149944,240
24,1221,5.0,979972491,240
27,1221,4.5,1201213475,240
28,1221,4.5,1392410199,240
34,1221,4.0,1498760927,240
47,1221,5.0,970511109,240
49,1221,5.0,1149445066,240
50,1221,4.5,1462078108,240
56,1221,3.5,1410105536,240
63,1221,3.5,1198545560,240
65,1221,5.0,939553183,240
86,1221,1.0,1038314453,240
89,1221,5.0,945181542,240
120,1221,5.0,1211653385,240
125,1221,5.0,1128657261,240
132,1221,4.0,999971832,240
146,1221,5.0,1423160171,240
150,1221,5.0,945066127,240
151,1221,4.5,1081731808,240
161,1221,5.0,1145157891,240
164,1221,3.0,1281993077,240
170,1221,4.0,1449365914,240
174,1221,3.0,956976222,240
190,1221,4.0,1008354818,240
201,1221,5.0,1075869626,240
206,1221,5.0,1466551576,240
210,1221,4.0,1028431418,240
222,1221,0.5,1483534835,240
228,1221,4.0,1002842649,240
229,1221,3.0,1040329071,240
231,1221,4.0,1177664118,240
232,1221,4.0,1031839843,240
235,1221,5.0,1119985990,240
236,1221,5.0,993666332,240
251,1221,3.5,1055004401,240
255,1221,4.5,1159239295,240
267,1221,4.5,1469185923,240
271,1221,5.0,1047071405,240
284,1221,5.0,1164271476,240
296,1221,4.5,1111987624,240
304,1221,5.0,970696219,240
312,1221,5.0,1139518074,240
313,1221,4.0,1447077191,240
319,1221,3.0,945879545,240
331,1221,4.5,1490208554,240
332,1221,5.0,1233835984,240
334,1221,5.0,1446936305,240
337,1221,5.0,944931610,240
340,1221,3.0,1441775582,240
342,1221,5.0,1178676364,240
346,1221,5.0,938678777,240
348,1221,5.0,1295034136,240
354,1221,4.0,1017729735,240
362,1221,5.0,938485255,240
364,1221,4.0,944977145,240
368,1221,3.5,1151897636,240
376,1221,4.0,1240943373,240
382,1221,5.0,1017096077,240
384,1221,5.0,959634327,240
388,1221,4.5,1439420980,240
398,1221,3.0,1091265496,240
402,1221,3.0,988707217,240
412,1221,5.0,1478893347,240
426,1221,3.0,942965177,240
429,1221,3.0,1415962091,240
432,1221,4.0,849292479,240
445,1221,3.0,1005565431,240
450,1221,4.5,1091897389,240
452,1221,5.0,975387931,240
453,1221,4.0,940166310,240
457,1221,4.5,1486010148,240
461,1221,5.0,1062084894,240
463,1221,5.0,946452958,240
465,1221,4.0,1093552489,240
469,1221,5.0,999491635,240
479,1221,4.0,1366657377,240
483,1221,5.0,1095877259,240
498,1221,2.0,1001952950,240
502,1221,4.0,1495912020,240
510,1221,4.0,1448488841,240
512,1221,4.0,1097721530,240
514,1221,4.5,1460660910,240
523,1221,5.0,902945258,240
529,1221,0.5,1424197657,240
540,1221,5.0,1154194043,240
541,1221,5.0,1447898235,240
557,1221,5.0,978740751,240
567,1221,5.0,1490189824,240
569,1221,3.0,951875302,240
574,1221,4.5,1430450549,240
578,1221,5.0,1446137569,240
583,1221,5.0,1113017790,240
600,1221,2.5,1159841629,240
602,1221,4.0,1206554675,240
611,1221,4.0,1107148725,240
614,1221,5.0,974752146,240
623,1221,3.0,1469585258,240
624,1221,3.0,851185361,240
625,1221,4.5,1111287930,240
627,1221,3.5,1138369264,240
645,1221,4.0,1254460422,240
661,1221,4.0,1028023891,240
1,1246,5.0,1425941556,207
9,1246,4.5,1073837162,207
12,1246,5.0,943912834,207
24,1246,4.0,979971476,207
43,1246,3.0,1179199246,207
49,1246,4.0,1149448031,207
62,1246,4.0,1095466844,207
63,1246,1.0,1198546546,207
64,1246,4.0,1085067482,207
65,1246,3.0,939601722,207
68,1246,5.0,1177085359,207
79,1246,2.0,1483578498,207
82,1246,5.0,1466860507,207
97,1246,4.5,1298793843,207
98,1246,3.5,1115068163,207
106,1246,4.0,1294763773,207
115,1246,5.0,938832520,207
120,1246,3.5,1211653612,207
132,1246,4.0,963069923,207
141,1246,4.0,1444375504,207
150,1246,3.0,945150844,207
174,1246,4.0,956976898,207
191,1246,4.0,858896891,207
201,1246,4.0,1086725497,207
219,1246,3.5,1134843819,207
229,1246,2.0,1037037444,207
231,1246,4.0,1177590632,207
236,1246,4.0,993666579,207
254,1246,4.0,891999615,207
267,1246,5.0,1469186107,207
269,1246,4.5,1097588920,207
271,1246,3.0,1047073599,207
274,1246,4.0,1081903742,207
279,1246,4.0,939839239,207
294,1246,2.5,1165197600,207
313,1246,3.0,1447077402,207
316,1246,4.0,1095384835,207
321,1246,1.0,1181450066,207
340,1246,4.0,1441775678,207
346,1246,4.5,1063652538,207
348,1246,4.5,1295036509,207
353,1246,3.0,1063675960,207
359,1246,3.0,967234424,207
362,1246,4.0,945392092,207
388,1246,4.0,1448047300,207
390,1246,5.0,975271222,207
392,1246,4.0,1158706965,207
400,1246,5.0,851347956,207
417,1246,4.0,1487297072,207
429,1246,3.5,1415620440,207
432,1246,5.0,848133465,207
436,1246,2.5,1229118028,207
443,1246,4.5,1217111086,207
456,1246,5.0,1147091324,207
459,1246,4.5,1443928958,207
461,1246,3.5,1062087327,207
482,1246,4.0,1090984958,207
483,1246,3.5,1095881545,207
506,1246,3.0,1262775446,207
517,1246,4.5,1379100559,207
523,1246,5.0,902945450,207
527,1246,4.0,1336608260,207
533,1246,5.0,990505434,207
567,1246,4.0,1490189827,207
568,1246,4.0,1475930596,207
576,1246,5.0,976287464,207
580,1246,3.5,1111959322,207
600,1246,4.5,1159843483,207
611,1246,3.0,953627136,207
615,1246,4.5,1466985666,207
624,1246,4.0,847485105,207
640,1246,4.0,1087471341,207
1,1968,4.0,1425942148,2108
3,1968,3.0,1048077048,2108
8,1968,3.0,1013442518,2108
24,1968,4.0,979971430,2108
27,1968,3.5,1201213579,2108
34,1968,1.0,1498764706,2108
43,1968,4.0,1179199156,2108
46,1968,4.5,1045606494,2108
49,1968,4.0,1149447944,2108
51,1968,5.0,1218162643,2108
62,1968,5.0,1117834314,2108
65,1968,4.0,952656490,2108
69,1968,4.0,949102730,2108
79,1968,3.5,1483577835,2108
97,1968,5.0,1298794183,2108
106,1968,4.0,1294763703,2108
120,1968,3.5,1211653490,2108
132,1968,4.0,962988555,2108
150,1968,3.0,945150647,2108
160,1968,5.0,974832041,2108
187,1968,2.5,1313395136,2108
201,1968,5.0,1103910253,2108
218,1968,4.5,1235183177,2108
222,1968,3.0,1483535275,2108
229,1968,3.0,1037824228,2108
231,1968,4.0,1239304473,2108
235,1968,5.0,1120046893,2108
236,1968,4.0,993666174,2108
240,1968,4.0,1063583241,2108
246,1968,3.0,1180561251,2108
253,1968,5.0,992662541,2108
256,1968,5.0,998727001,2108
268,1968,5.0,956586127,2108
280,1968,5.0,998881377,2108
294,1968,4.0,1165195909,2108
308,1968,4.0,980308182,2108
323,1968,3.5,1391587366,2108
332,1968,3.5,1441371177,2108
335,1968,5.0,1002139051,2108
340,1968,3.5,1441775668,2108
346,1968,3.0,947175845,2108
353,1968,2.5,1063674647,2108
354,1968,5.0,1017730976,2108
359,1968,4.0,967234001,2108
362,1968,4.0,938485769,2108
368,1968,3.0,1155004940,2108
390,1968,5.0,975271093,2108
392,1968,4.5,1158704795,2108
398,1968,4.0,1091535374,2108
439,1968,3.0,1054828129,2108
442,1968,4.0,907356038,2108
450,1968,2.5,1091898253,2108
459,1968,4.5,1443930805,2108
461,1968,3.5,1062086079,2108
468,1968,1.0,1251289581,2108
469,1968,5.0,999490750,2108
479,1968,4.5,1366657874,2108
483,1968,4.0,1095881260,2108
493,1968,2.0,949725946,2108
494,1968,4.5,1100031795,2108
508,1968,4.0,1030575185,2108
521,1968,5.0,950047361,2108
523,1968,4.0,902945350,2108
527,1968,3.0,1336608257,2108
533,1968,4.0,990505745,2108
544,1968,3.0,1488735051,2108
551,1968,4.5,1428101156,2108
567,1968,4.0,1490189823,2108
576,1968,5.0,976287425,2108
580,1968,3.5,1111959300,2108
600,1968,4.5,1159848473,2108
611,1968,4.0,941810708,2108
669,1968,4.0,950309126,2108
1,2762,4.5,1425941300,745
4,2762,5.0,1042672546,745
8,2762,2.0,1013442774,745
9,2762,4.0,1073837125,745
12,2762,3.0,943911842,745
24,2762,4.0,979870012,745
27,2762,3.0,1271574576,745
30,2762,5.0,967845800,745
34,2762,2.0,1498760817,745
37,2762,3.5,1301634270,745
46,2762,5.0,979412654,745
47,2762,4.0,1036709031,745
49,2762,4.0,1149444819,745
53,2762,5.0,938654405,745
54,2762,4.0,986221851,745
56,2762,4.0,1410106255,745
59,2762,2.5,1216419340,745
62,2762,3.5,1095463614,745
63,2762,3.0,1198546213,745
64,2762,3.5,1085080533,745
65,2762,4.0,939552016,745
68,2762,5.0,1177083617,745
69,2762,4.0,949103015,745
73,2762,4.0,938733329,745
75,2762,4.0,1185735111,745
77,2762,5.0,956333409,745
79,2762,1.0,1483286399,745
82,2762,3.0,1438190016,745
83,2762,4.0,1447815795,745
84,2762,4.5,1117017475,745
94,2762,5.0,965799419,745
98,2762,2.5,1115067867,745
105,2762,5.0,1239363085,745
106,2762,3.5,1294942934,745
120,2762,3.5,1211653197,745
123,2762,5.0,968556004,745
129,2762,3.0,993336236,745
132,2762,4.0,963069589,745
147,2762,5.0,1440986012,745
150,2762,5.0,945062959,745
151,2762,2.5,1081453516,745
158,2762,5.0,1037511514,745
160,2762,5.0,976134116,745
170,2762,5.0,1449365829,745
178,2762,4.0,1325225855,745
187,2762,4.5,1313395898,745
193,2762,5.0,940849020,745
200,2762,4.0,1289274390,745
201,2762,5.0,1077455963,745
204,2762,4.0,962643933,745
213,2762,3.0,1140204486,745
215,2762,3.5,1447915345,745
218,2762,5.0,1235182588,745
222,2762,4.0,1483534242,745
229,2762,4.0,1037028821,745
230,2762,4.0,1167859703,745
231,2762,4.5,1177671040,745
235,2762,3.0,1120019831,745
237,2762,4.0,1499226620,745
250,2762,5.0,995418830,745
251,2762,4.0,1054058246,745
253,2762,5.0,992663663,745
255,2762,3.5,1159238077,745
269,2762,3.5,1097589650,745
271,2762,3.0,1046974820,745
280,2762,4.0,998880674,745
283,2762,4.0,1478787177,745
284,2762,5.0,1164271661,745
294,2762,5.0,1165193405,745
308,2762,5.0,979860508,745
321,2762,4.0,1181446147,745
330,2762,3.0,1257629968,745
332,2762,3.0,1233829817,745
340,2762,3.0,1441775529,745
342,2762,3.0,1178676013,745
346,2762,4.0,959006526,745
348,2762,4.5,1295633841,745
349,2762,3.0,1433519220,745
352,2762,4.5,1464488964,745
362,2762,5.0,938471490,745
368,2762,4.0,1151897516,745
376,2762,4.0,1238426746,745
380,2762,3.0,1466302790,745
389,2762,3.0,939576355,745
390,2762,4.5,1057636664,745
391,2762,4.0,993582754,745
392,2762,4.5,1158704630,745
396,2762,1.0,941614743,745
398,2762,3.5,1091537305,745
415,2762,5.0,979427947,745
417,2762,2.5,1487297099,745
429,2762,3.0,1415616017,745
434,2762,4.0,1165614066,745
443,2762,5.0,1217110718,745
449,2762,4.0,939665312,745
452,2762,5.0,996461519,745
457,2762,4.0,1486009992,745
459,2762,2.0,1443930601,745
465,2762,3.5,1093637521,745
474,2762,5.0,947645405,745
479,2762,4.5,1366658709,745
480,2762,3.5,1225280862,745
482,2762,4.0,1090987139,745
483,2762,3.5,1095880972,745
503,2762,5.0,1481731812,745
505,2762,3.5,1413170275,745
506,2762,4.5,1262771140,745
507,2762,5.0,995848348,745
516,2762,4.0,944945103,745
527,2762,4.5,1336608386,745
533,2762,3.0,974648408,745
544,2762,3.0,1488731516,745
545,2762,4.0,1034684736,745
557,2762,5.0,1018133656,745
559,2762,3.0,1499538562,745
574,2762,4.0,1430450521,745
581,2762,2.0,1281193577,745
583,2762,4.0,1112982313,745
600,2762,3.5,1159841247,745
604,2762,5.0,1183261494,745
611,2762,4.0,963162190,745
614,2762,5.0,974754850,745
621,2762,5.0,956697493,745
623,2762,4.0,1469585527,745
625,2762,4.0,1111348898,745
633,2762,5.0,965243153,745
652,2762,4.5,1398017815,745
1,2918,5.0,1425941593,9377
15,2918,3.0,1346016134,9377
24,2918,4.0,979971371,9377
37,2918,3.5,1301635017,9377
43,2918,4.5,1179199207,9377
46,2918,4.0,979349124,9377
47,2918,3.0,1169076486,9377
49,2918,5.0,1149446896,9377
55,2918,3.0,1037742079,9377
62,2918,5.0,1095396025,9377
63,2918,4.0,1198546497,9377
65,2918,5.0,944334458,9377
68,2918,4.0,1177085323,9377
79,2918,3.5,1483578350,9377
89,2918,5.0,945182525,9377
94,2918,5.0,965798745,9377
98,2918,2.0,1115068127,9377
120,2918,4.0,1211653540,9377
129,2918,3.0,993336521,9377
132,2918,4.0,962988065,9377
150,2918,4.0,945066545,9377
187,2918,4.0,1313395140,9377
193,2918,5.0,941467194,9377
201,2918,5.0,1077456099,9377
211,2918,4.0,1457058377,9377
218,2918,5.0,1235183182,9377
229,2918,3.0,1037824078,9377
231,2918,4.0,1177664089,9377
236,2918,4.0,993666151,9377
246,2918,3.0,1180561211,9377
250,2918,5.0,995419405,9377
253,2918,5.0,992662116,9377
255,2918,5.0,1159238124,9377
256,2918,5.0,998728189,9377
271,2918,4.0,1047072344,9377
279,2918,5.0,939838258,9377
280,2918,5.0,998881257,9377
289,2918,4.5,1281202426,9377
294,2918,4.0,1165192844,9377
302,2918,4.0,944926919,9377
308,2918,4.0,979861002,9377
313,2918,4.0,1447077338,9377
321,2918,3.5,1181448258,9377
325,2918,4.5,1095177555,9377
330,2918,3.5,1257630017,9377
332,2918,3.5,1233834599,9377
335,2918,5.0,1002138825,9377
337,2918,5.0,944931249,9377
346,2918,3.0,944254667,9377
353,2918,3.5,1063674401,9377
359,2918,5.0,967234001,9377
362,2918,4.0,945391469,9377
368,2918,3.5,1152588997,9377
388,2918,3.0,1439421103,9377
389,2918,4.0,968296950,9377
390,2918,3.0,1057636744,9377
392,2918,3.5,1158704666,9377
410,2918,4.0,1102291107,9377
414,2918,4.5,1189480481,9377
415,2918,4.0,982190563,9377
417,2918,3.5,1487293060,9377
450,2918,2.5,1091630732,9377
457,2918,3.0,1497477609,9377
461,2918,4.0,1062085476,9377
465,2918,3.0,1093635992,9377
468,2918,3.5,1250204077,9377
482,2918,3.0,1090986257,9377
483,2918,4.0,1095783209,9377
493,2918,3.0,938862305,9377
507,2918,5.0,995847822,9377
509,2918,4.5,1452554478,9377
527,2918,5.0,1336608282,9377
533,2918,2.0,976806453,9377
543,2918,3.0,943782862,9377
544,2918,3.0,1488729624,9377
545,2918,4.0,1034688649,9377
551,2918,3.0,1431043712,9377
563,2918,4.0,1046838267,9377
600,2918,3.5,1159844469,9377
611,2918,4.0,938883429,9377
669,2918,5.0,950308929,9377
1,2959,4.0,1425941601,550
7,2959,4.5,1486253602,550
11,2959,2.5,1231676159,550
14,2959,3.0,1488224441,550
15,2959,4.0,1346002474,550
16,2959,5.0,1485645873,550
20,2959,4.0,1367493773,550
24,2959,4.0,979973919,550
27,2959,0.5,1201203170,550
28,2959,4.0,1392410223,550
30,2959,4.0,967986724,550
34,2959,5.0,1498760852,550
37,2959,3.5,1301635422,550
41,2959,5.0,1445255418,550
43,2959,5.0,1179367724,550
46,2959,4.0,1043627981,550
49,2959,5.0,1149445045,550
50,2959,3.5,1462078129,550
56,2959,2.5,1410105613,550
62,2959,5.0,1095466893,550
63,2959,3.5,1198546320,550
68,2959,4.5,1177085185,550
75,2959,5.0,1185735310,550
76,2959,4.5,1322343697,550
98,2959,4.5,1115068004,550
105,2959,5.0,1238416688,550
106,2959,3.5,1294943943,550
107,2959,2.0,940175935,550
110,2959,5.0,1447098816,550
111,2959,4.5,1490272585,550
117,2959,4.0,1048371185,550
120,2959,4.0,1211653288,550
132,2959,5.0,962919595,550
133,2959,4.5,1354362729,550
147,2959,5.0,1440986032,550
150,2959,4.0,945062959,550
151,2959,4.5,1081453490,550
155,2959,4.0,1305312940,550
160,2959,5.0,974831800,550
170,2959,4.5,1449365822,550
187,2959,3.5,1313395645,550
200,2959,4.5,1289269836,550
206,2959,5.0,1466551580,550
210,2959,4.0,1028431507,550
211,2959,4.5,1457057085,550
212,2959,2.5,1362775304,550
218,2959,5.0,1235182939,550
229,2959,5.0,1037028363,550
230,2959,4.5,1166300363,550
231,2959,4.0,1177590765,550
234,2959,4.0,1387563995,550
235,2959,5.0,1120019903,550
236,2959,4.0,993657023,550
237,2959,4.0,1499226582,550
242,2959,5.0,1418228409,550
245,2959,4.0,1389670057,550
247,2959,4.0,1479065570,550
251,2959,5.0,1057463395,550
255,2959,4.5,1159239149,550
267,2959,5.0,1469185878,550
269,2959,5.0,1097588888,550
271,2959,5.0,1046974570,550
284,2959,5.0,1164271469,550
286,2959,5.0,1485132115,550
294,2959,4.0,1165192402,550
295,2959,4.0,1387997637,550
296,2959,4.0,1111987749,550
303,2959,4.0,1201812914,550
312,2959,5.0,1139518571,550
314,2959,5.0,1273528090,550
319,2959,1.0,945879386,550
321,2959,4.5,1181446593,550
329,2959,4.0,1489499671,550
330,2959,3.5,1257625474,550
331,2959,5.0,1490207558,550
332,2959,5.0,1233829794,550
334,2959,5.0,1446936376,550
340,2959,3.5,1441775514,550
342,2959,4.0,1178676181,550
346,2959,4.0,956934253,550
348,2959,4.0,1295038289,550
352,2959,4.0,1464484334,550
358,2959,4.5,1331287657,550
360,2959,4.5,1493531533,550
361,2959,5.0,1438820265,550
362,2959,4.0,945391580,550
363,2959,4.0,1475876163,550
368,2959,5.0,1151897071,550
371,2959,5.0,1463781080,550
376,2959,5.0,1238426520,550
384,2959,4.0,963100509,550
386,2959,3.0,1042723622,550
388,2959,5.0,1439421040,550
390,2959,4.5,1057636575,550
391,2959,3.0,993495129,550
392,2959,5.0,1158704487,550
398,2959,4.0,1091261073,550
412,2959,3.0,1478893353,550
414,2959,5.0,1189479768,550
415,2959,5.0,979429125,550
417,2959,4.0,1487292997,550
425,2959,3.5,1322428048,550
426,2959,3.0,942964847,550
429,2959,3.0,1415615918,550
434,2959,4.0,1165612707,550
435,2959,5.0,1246502043,550
436,2959,4.0,1091617953,550
450,2959,2.5,1091897354,550
452,2959,5.0,996461250,550
454,2959,4.5,1318542097,550
457,2959,3.0,1491173528,550
461,2959,3.5,1062086432,550
463,2959,2.0,945245152,550
468,2959,1.5,1249942702,550
471,2959,5.0,1437883225,550
479,2959,4.5,1366658543,550
480,2959,5.0,1225268994,550
482,2959,4.0,1090984916,550
483,2959,4.0,1095878862,550
485,2959,5.0,1427979082,550
502,2959,4.0,1495912001,550
503,2959,5.0,1481653924,550
